1yr,2yr,3yr,4yr,5yr,7yr,10yr,30yr
0.000143851,0.00032544,0.000173594,4.80E-05,0.000682099,0.000775537,0.000419074,0.000284809
-0.000319139,-7.33E-05,0.000102277,0.000637588,-0.0004473,-0.000299048,0.000445365,0.000162746
0.000376495,-0.000411083,-0.000329896,-0.001015219,-0.000520734,-0.00010518,-0.000323284,-0.000194595
-0.001010214,-0.000658893,7.80E-06,-0.000200639,-0.00039412,-0.000737683,-0.000503397,0.000171958
0.000682247,-0.000218211,9.30E-05,0.000215488,0.000720612,0.000217598,0.000301553,-0.000469994
-0.000558344,0.00023076,-0.000652182,8.82E-05,-4.78E-05,-6.28E-05,-0.00043569,0.00010017
0.000242869,0.000279253,0.000128573,-0.000467199,0.000183769,0.000572125,6.89E-05,0.000362752
-6.59E-05,0.000370749,-3.49E-05,0.000578791,-0.000117684,-0.000579199,0.000650832,-0.000274361
0.000142897,-0.000541322,0.000569446,-4.85E-05,0.000368173,0.000535821,-0.000179214,0.000735824
-4.18E-05,-0.000180287,-0.000113575,0.000214451,-0.000837981,0.000401564,0.00019227,-0.000606058
-0.000209376,0.000390176,-9.08E-05,-0.000936072,0.000441216,-0.000497377,5.13E-05,0.000472213
-8.00E-05,9.08E-05,-0.000481227,0.000645624,-0.000106985,3.47E-05,-0.0006282,-0.000494182
2.59E-05,-4.34E-07,-0.000324751,-0.000757934,8.43E-05,-0.000391845,0.00073976,0.000722713
-0.000338202,-0.000177967,0.000765487,0.000702253,-0.000727008,0.000380952,0.000117983,-0.000401046
0.000163744,-0.000369946,-0.000699805,7.92E-06,0.00073258,-0.000325573,-0.000207462,0.000682392
-0.00029034,-0.000105586,-6.88E-05,-0.000164116,-0.000285504,-9.38E-05,-0.000572598,8.47E-06
0.000357378,0.000422017,0.000159632,9.54E-05,-0.000208437,0.000292539,0.000712989,-0.000134176
-0.000598917,-0.000377013,-7.46E-05,-0.000150273,-0.000217499,-0.000188372,-0.000192159,-0.000357123
0.000975704,-8.16E-05,0.000350847,0.000259253,0.000304142,-0.000314265,-0.000269812,-0.000107316
-8.99E-05,-7.05E-05,0.000100862,-0.000770169,-0.000420932,9.07E-05,-6.97E-05,0.00011879
-8.89E-05,0.000576214,0.000181287,0.000115351,0.000408958,-0.000133086,-0.000164958,-4.08E-05
-0.000245747,-0.000468828,-0.000112347,0.000504259,-0.000381458,0.000336013,-0.00020353,-0.000215538
-0.000439238,-0.00028466,-0.000227278,-0.000279878,-0.00010828,-0.000820753,0.000198392,-0.000345432
0.00021542,0.000197317,-0.000195564,-0.000587444,0.000466884,0.000245516,-0.000254676,0.000384721
-7.95E-05,1.35E-05,-0.000460028,-5.60E-05,-0.000116211,0.00060574,-0.000263541,-0.000696211
0.00075569,2.81E-06,0.000915792,0.000575964,0.000174844,-1.38E-06,0.000419855,0.000305279
-4.63E-05,7.02E-05,-0.00027359,0.000496923,-0.000378305,0.000409302,-0.000150176,0.000203554
-0.000105228,-0.000226756,-0.000210267,-0.000453874,0.000184035,-0.000348105,0.000467455,0.000559056
-3.56E-05,0.000538753,0.000667615,-0.000296062,0.000645882,0.000235576,-0.000105166,-0.000740806
-0.000206485,-0.000888524,-0.001167262,6.67E-05,-0.000431682,-0.000561014,-0.000137032,0.000707726
-1.39E-05,0.000306423,0.000193029,0.00027379,-0.000713217,0.000188725,2.68E-05,-0.000719775
-7.87E-05,-1.26E-05,-0.000150811,-0.000678445,2.57E-05,-0.000173949,-0.0004333,0.000260857
-0.000299388,0.000361821,-0.000182392,8.53E-05,0.000102034,0.000146746,0.000663715,-0.000155384
0.000250187,-9.75E-05,0.000178361,-0.000157915,0.000281301,-0.000732995,-0.000635595,-0.000193041
-0.000662166,-0.00037288,-3.68E-05,-8.31E-05,-0.000509282,-5.88E-05,2.44E-07,-0.000186482
0.00032817,-0.000265,6.81E-05,-0.000395858,0.000249765,-0.000205997,-7.85E-06,-0.000419099
8.14E-05,0.000351361,-0.000155396,0.000733064,-0.000745457,0.000629319,-4.79E-05,0.000296875
0.000149217,-0.000174465,-0.000522055,-0.000839277,0.000115255,-0.000962841,-0.00022062,-0.000641907
-7.92E-05,-0.000565648,0.000148463,0.000251362,0.000376564,0.000440763,-0.000227169,0.000633808
-0.00020564,0.000298243,-5.69E-05,-2.48E-05,-0.000196148,-0.000244433,-0.000365521,6.92E-06
0.000193863,0.000456434,0.000282163,0.00060765,0.000315188,0.000872008,0.0008314,6.39E-05
-6.14E-05,6.73E-05,0.00021754,-0.000369938,0.000280745,-0.000376494,-0.000688655,-0.000319663
0.000200857,-0.000430015,0.000353365,0.000256768,0.000141849,-7.61E-05,0.001092673,0.000466856
0.000215686,0.000636982,0.000285889,0.000207822,-0.000212566,6.66E-05,-0.000976917,0.00018806
-0.000480585,-0.000503237,-0.000255344,-0.000135304,2.10E-05,0.00051249,0.000530142,-2.76E-05
-0.000220057,0.000240849,0.000102323,-0.000308532,-0.000178744,-0.000569171,2.83E-05,-0.00029133
0.000120616,-0.000245499,-0.000435921,0.000233377,0.000503182,0.000519331,0.000301471,-0.000324747
0.000297566,0.000304322,3.60E-05,0.000838253,-0.000407846,0.000648038,-0.000175699,0.000534099
-0.000150012,0.000247681,0.000535081,-0.000459163,0.00021482,-0.000490105,-0.000167891,8.73E-05
8.77E-05,-0.000310257,-0.000130901,-0.000147807,8.89E-05,-0.000119153,0.000499088,2.41E-05
8.29E-05,-0.000458845,4.03E-05,0.000462834,-5.27E-05,-0.00031799,-5.33E-06,0.000194707
-0.00067325,-5.88E-05,-0.000248745,-0.000657965,-5.84E-05,0.000352478,-0.000404567,0.000338437
0.000269766,0.000456477,-0.000238117,3.21E-05,-0.000658284,-0.000218811,-0.000142331,-0.000825755
0.000489929,-0.000586106,-0.000136215,0.000104048,0.000282306,-1.49E-05,0.000227698,0.000606642
-0.000652584,-9.23E-06,-0.000259284,6.91E-05,5.03E-05,-0.000284413,-3.45E-05,-0.000222782
0.000264155,0.000455989,0.000737043,6.77E-05,-0.000389687,0.000309404,-0.00041992,-0.000749042
3.03E-05,0.000209426,-0.000535445,-0.000327189,0.000362752,0.000172616,0.000491852,-1.17E-05
3.22E-05,-0.000830994,-5.45E-05,-0.000479213,0.000124431,-0.000569435,-0.00034643,-6.67E-05
-0.000232785,0.000622543,0.000232144,0.000723679,-0.000440486,-7.51E-05,-0.000121182,0.000379107
-0.000491246,-0.000504558,-0.000123091,-0.000231869,0.000429481,0.000584014,0.00029083,-0.000310603
0.000178183,0.000188776,0.000236337,-0.000353465,0.000149276,-0.000754707,-0.000312813,-0.000238924
0.000261638,0.00019821,-0.00010543,-0.000135934,3.38E-05,0.00072997,-0.000156092,0.000187601
-0.000305232,-0.000176382,-0.00048305,-0.00015323,-0.000136442,-0.000646465,-0.000357285,0.000174831
0.000526059,-0.000404058,-0.000525305,5.54E-05,-0.000817383,-0.000359913,0.000753353,0.000338949
-0.001162357,-1.88E-05,-0.000252494,0.000135758,5.21E-05,-0.000409324,-0.000449428,-0.00049048
0.000292793,-0.000398812,0.000661374,-0.000573655,-0.000102179,0.000318444,-0.000826403,-0.000679048
-0.000422298,-0.000328305,-0.000129018,-8.41E-05,-0.000144891,0.0001843,0.000392377,0.000169659
0.000111,-0.000296691,-0.000645604,-0.000341106,-0.000331763,-0.000262826,-4.76E-05,0.000415771
-9.54E-05,8.44E-05,-0.000293992,-0.00062278,-0.000919634,-0.001022163,-0.001261055,-0.000588409
-0.000671382,0.000110241,-0.000518643,-0.000188339,-4.31E-05,-0.000263361,0.00041603,-0.000316796
0.000392749,-3.19E-05,0.000298768,0.000617904,-0.00038936,0.000194629,-0.000763247,-0.000367734
8.99E-05,-0.000286622,0.000382908,3.19E-05,0.00021158,-0.000202482,0.000309968,-7.16E-05
-1.05E-05,5.19E-05,3.77E-05,-7.92E-05,0.000302023,-9.55E-05,0.000414125,0.000150285
-0.000199435,0.000147091,-0.000777817,-0.000857965,5.38E-05,-0.000403529,-0.000661235,-0.000196162
-0.000159384,-0.000631982,-0.000386046,0.000173575,-0.000486695,-2.74E-05,-0.000706778,-0.000454034
0.000127469,-0.000448965,0.000284186,-0.000223918,-5.04E-06,-0.000403355,9.46E-05,-0.000184052
-0.000801152,6.66E-05,-0.000688452,-0.00086125,-0.000650113,0.000175819,-0.000406053,-0.00063318
0.000272611,-0.00025518,0.000813527,0.000663003,0.000125931,0.000372626,0.000702601,0.000450449
-0.000732904,0.000212469,-0.000731804,-0.000727067,-0.000249923,-0.000863082,-0.000124397,-0.00017001
1.39E-05,-0.00086203,-0.000399953,0.000566691,-0.000433329,4.12E-05,-0.000218288,4.73E-06
-0.000107207,-0.000434398,-0.000129906,-0.000658395,-6.65E-05,-0.000427836,-0.000776839,-0.0002966
-0.000442981,0.000759091,-1.47E-05,-0.000158196,9.62E-05,0.00025529,0.000472114,0.000156953
0.000299619,-0.000144347,-9.66E-05,0.000270739,0.000431512,-6.27E-05,0.000458917,0.000135421
0.000239726,2.32E-05,0.000782812,0.000946643,0.000471232,0.000561044,0.000260492,0.000217672
-6.69E-05,-5.34E-05,-0.000370391,-0.000280834,-0.000453686,-0.000381577,-0.000827969,1.39E-05
-0.000487557,-0.000510128,-0.00044744,-0.0016365,-0.000897054,-0.00057874,-0.000733236,-0.000475065
-3.55E-05,-0.000183288,-0.00011252,0.00055699,-0.000198371,-0.000489366,0.000386713,9.58E-05
-0.00128829,-0.000490665,-0.000747737,-0.000485497,-0.000196791,0.000698024,-0.000296397,9.23E-05
-0.000606964,-0.000792286,-0.001028501,-0.000362326,-0.000192676,-0.000230169,-0.00028167,-0.000408892
-0.000980222,-0.001088585,-0.000463177,-0.000491656,-0.000306413,-0.000864155,-0.000160765,-0.000854122
0.000161082,0.000775141,0.000524313,0.000340248,0.000392802,-0.000289274,8.79E-05,0.000356381
0.000211874,0.00051442,0.000703701,-0.000483924,-0.000628537,0.000355564,0.000273652,0.000136256
0.000591691,-0.000429473,-7.67E-05,0.000428215,0.000496011,0.001051079,-0.0001226,0.000813985
-0.000217474,0.000915443,0.000235632,0.001114047,0.000861676,0.000167606,0.001199452,0.000100506
0.000428566,-0.000573326,0.000186651,-0.000281799,0.000436007,-0.000272825,-5.00E-05,0.000397383
0.000382533,0.000497508,0.000347239,0.000149922,-6.25E-05,0.000516204,0.000209874,-0.000646059
-0.000728691,-0.000802387,-0.000599683,-0.000759371,-0.001327109,-0.000533049,-0.001378124,9.57E-05
-0.000693009,-0.00030475,-0.000651018,-0.000333016,7.29E-05,-0.000498431,0.000316997,-2.33E-06
0.000293421,0.000885377,0.000908663,0.000654139,0.001166597,0.000592504,0.000879762,0.00070109
-0.00046045,-0.001061877,-0.00071842,-0.000354615,-0.00057032,-0.00017014,-0.000601942,-0.000426897
0.000904789,0.000635443,0.000348514,0.000864963,0.000160576,0.000382516,0.000847807,0.000876712
0.00017993,0.000727895,0.000767847,-7.73E-05,0.000389054,0.000132096,-0.00015001,-0.000574756
-0.000614752,-0.000246595,-0.000968326,-0.000657739,-0.000186904,-0.00019938,0.000269894,-0.000260626
-5.43E-05,-0.000719052,-8.05E-05,0.00056201,-0.000468199,0.000173493,-0.000774663,0.000822695
-0.000324734,-0.000148847,5.02E-05,-0.00028667,-0.000439703,-0.000488568,9.20E-05,-0.000437982
-0.000136218,1.14E-05,-7.74E-05,-0.000790748,0.000247132,-0.000162646,-0.000444112,-0.000648581
-0.000437493,-0.000791203,-0.000570349,-0.000203944,-0.000355547,-0.000328958,-0.000117998,-0.000213855
0.000475398,0.000911238,0.00074134,0.000412613,-0.00023755,5.95E-05,-0.000206111,-1.36E-05
0.000213936,-0.000423017,-0.000771434,0.000400369,0.00028022,-6.20E-05,0.000491978,-2.73E-05
-0.000438667,0.000370458,0.001088126,0.000147184,0.000548616,0.000516595,0.000280397,0.000416465
-1.72E-05,-0.000280729,-0.000454087,-0.000531472,4.61E-05,0.000126625,-0.000315938,-0.00050547
4.73E-05,0.000404504,1.19E-05,0.000637313,-0.000118486,0.000278808,8.00E-05,0.00118308
-0.000101158,-0.000210482,-0.000574385,-0.000835721,-0.000303367,-0.000806965,-0.000485818,-0.001287895
0.000490811,0.000244333,0.000313798,0.000227673,-0.000527468,-0.000284619,0.000151585,0.000904962
-0.00010545,-0.000265846,0.000169674,1.70E-05,6.68E-05,0.000182392,8.99E-05,-0.000400224
-0.000470051,0.000618296,5.41E-05,0.000723644,0.00067561,0.000342116,0.000711055,-5.01E-05
0.000482448,-0.000193766,0.000653763,0.000653134,0.000743746,0.000946719,1.25E-05,0.000736291
0.000350795,0.000162917,-0.000719811,-0.000891644,-0.000205154,-0.000534209,0.000227881,-0.000502606
-0.000812349,-0.000457598,0.000335389,3.15E-05,-0.000831655,-0.000347788,-0.000247764,-2.12E-05
2.84E-05,-0.000498671,-0.000500179,-0.000770439,0.000102858,0.000113146,-0.000364749,0.000434333
-4.30E-07,-0.000151657,0.000341808,0.000787306,-0.000104958,0.000515511,0.000488961,2.92E-05
-0.000470947,0.000481741,-0.000518136,-0.000284164,0.000429394,-0.000825601,-1.01E-05,-0.000133724
3.87E-05,-0.00104076,-0.000105718,-9.64E-05,-0.000208254,0.000560682,-0.000661883,0.000136691
-0.001123928,-0.00030717,-0.000837342,-0.001246705,-0.000592986,-0.000788879,-0.000825959,-0.001009441
0.000558282,0.000353502,0.00039419,0.000509081,-0.00050052,-0.000569516,0.0001315,-0.000128869
-0.000210667,-0.000384783,1.90E-05,-0.000480551,-0.000407102,-0.000397443,1.72E-05,7.60E-05
-0.000127233,0.000553687,-0.000357576,0.000164881,0.000727786,0.000388382,-0.000386658,-0.000703286
0.000728485,0.000295037,0.000427088,0.00084442,0.000504544,0.000904631,0.00073958,0.000960239
-0.000237705,-0.000496468,0.000218102,-0.000299561,-0.000151806,-0.000380634,0.000388196,-0.000468532
-0.000583199,-0.000231941,-0.000395305,0.000150156,-0.000497357,0.000141036,-0.000467664,5.25E-05
0.000162265,-0.000212196,-0.00053592,-0.000775928,-0.000232345,-0.000851992,-0.000840119,-0.000380941
-0.000124457,0.000422711,0.000769543,0.000306944,0.000337471,0.00034786,0.000569117,0.000590858
8.25E-05,-8.99E-05,-6.55E-06,-0.000448665,0.000338725,0.000380687,0.0003213,-0.000340558
-0.000143023,-1.98E-05,8.62E-05,0.000284415,-0.000495356,-8.76E-05,0.000216507,0.000173474
-0.00011584,-0.000478091,-0.000984368,-0.000118389,-0.00031854,-0.000494849,-0.000212188,0.000151429
-0.000519001,-0.000539044,-0.000235598,-0.000374378,-0.000341889,0.000195497,-0.000423188,-8.20E-06
-0.000369486,0.000487262,-1.08E-05,5.70E-05,0.000309824,-0.000164748,-0.000374845,-0.000392787
0.000591981,-3.82E-05,0.000522117,0.000106431,0.000435671,-0.000582078,0.000568448,0.000295122
-0.000361716,0.000382931,0.000138653,0.00028562,-0.000741783,0.000387369,-0.00071178,-3.32E-05
-6.67E-05,-0.001051809,-0.001093713,-0.000512395,9.52E-05,-0.000686085,0.000238545,-6.63E-06
-0.000367892,-0.000262609,-0.000227399,-0.00042155,-0.000889276,9.26E-05,-0.000250355,-0.000277356
0.000540365,8.33E-05,0.000416011,-7.78E-05,0.001133923,0.000296236,-0.000229941,-0.000242021
-0.000427555,0.0006794,0.000745809,0.000217652,0.000144598,0.000104895,0.000465684,0.001035523
0.000458578,0.000503402,-1.10E-05,0.000806892,0.000282262,0.001000743,0.00113122,0.000188425
2.40E-05,-0.000659806,0.000495218,6.79E-05,-0.000232607,-0.000570795,-5.59E-06,0.000204105
0.000327513,-4.41E-05,-0.000304997,-0.000487119,-7.54E-06,0.000602915,-7.05E-05,-2.24E-06
-0.000508115,-0.000115151,-0.000160695,-0.000364598,-0.000555098,-0.000928242,-0.000910402,-0.000655408
-0.000321574,0.000683523,7.64E-05,0.000165496,0.001034207,0.000541268,0.000210749,0.000954723
-0.000295672,-0.000692666,-0.000558414,0.000245372,-0.000857292,-0.000420475,0.000136438,-0.000409764
0.000666415,-0.00015264,-0.000332416,-0.000588565,0.000234307,9.86E-05,-0.000280806,0.000368861
-0.000105641,0.000231257,6.71E-05,3.49E-05,0.000103811,0.00034261,0.00026262,-0.000235001
-0.000297201,-0.000658268,-0.000238842,-0.000296141,-0.000427182,-0.000957494,-9.61E-05,-0.000180316
-0.000182916,0.000372685,0.000168818,9.04E-05,-0.000336443,0.000176179,-0.000204406,0.000367379
-0.000135006,0.00041442,5.30E-06,0.000481982,0.000757505,0.000235775,0.000956604,-0.000193357
0.000910048,-7.92E-05,0.001152901,0.000647505,0.000134495,0.001142215,0.000499445,0.000490312
-0.000180274,-0.00014072,-2.35E-05,-4.25E-05,0.000225831,-0.000114942,-0.000290887,-7.08E-05
0.000229629,0.000420598,0.000224232,0.000835581,0.000174099,7.50E-05,0.0003908,0.000301004
0.000342731,0.000515529,0.000308341,-0.000129894,0.000523372,0.000760223,-0.00026866,-8.98E-05
-0.001151319,-6.74E-05,-0.000673518,0.000118186,-0.000587943,-0.000666247,0.000605044,0.000195514
-0.000486742,-0.001057956,-0.000815818,-0.000800695,-0.000436323,-0.000143771,-0.001111569,6.15E-05
-0.000425782,0.000301048,0.000403419,-9.35E-05,0.000694856,0.000294689,0.000927991,2.65E-06
-0.00015545,-0.000354946,-0.000505761,-0.000316901,-0.000201439,-0.000713732,-0.000514525,-0.000168804
0.000513938,0.000420964,0.000406406,0.000436815,2.70E-05,0.000726264,-0.000303225,7.75E-05
4.71E-05,-0.000741876,0.000360487,-0.000299889,-0.00043639,-0.000609172,0.000697733,-0.000512492
0.000226194,0.000517377,0.000186752,0.000452176,-3.50E-05,0.000248977,-0.000675475,-6.82E-05
0.000185943,3.70E-05,9.04E-05,-4.56E-05,0.000807018,-9.28E-05,0.00045646,0.000613517
7.55E-05,0.000709567,-5.88E-08,0.000594087,4.70E-05,0.000339787,-5.87E-05,-0.000153702
-2.87E-05,-0.000813864,3.10E-05,-0.00048279,-0.000117475,0.000251315,0.000413245,0.000177887
-0.000731229,0.000644339,-0.0005376,-0.000235403,-0.000444531,-9.33E-05,-0.000768212,-0.000267504
0.000504131,-0.000489585,0.000380472,0.000184077,-0.000358243,-0.000691003,-0.000390331,-0.000471276
-0.00066616,-0.000832784,-0.000984571,-0.001070218,0.000253101,-0.000300323,-0.000142603,0.000386542
-0.000255104,-0.000117242,1.08E-05,0.00049065,-0.000129999,0.000507434,0.000418004,-0.000568477
-0.000309677,-3.46E-05,-0.000220536,-0.000145621,-0.000110344,0.000111085,-0.00019926,0.000599516
0.000168688,-0.000227506,-0.000138863,-0.000389612,0.000258584,-0.000397858,-7.10E-06,-0.000170383
-0.000209525,0.000754134,0.000858071,0.000141236,0.000124069,0.000561895,0.000355078,-0.00033327
0.000907183,0.000648543,6.30E-05,0.001004238,0.000981684,0.000236149,0.001336351,0.000528648
-0.000738704,7.87E-05,0.000244625,0.000242696,-0.000286072,0.000593398,-0.000506926,0.000762203
0.000775731,-9.11E-05,0.000582815,0.000617737,0.000486802,7.45E-05,6.53E-05,3.09E-05
-0.00111803,-0.000562519,-0.000376975,-0.000273205,-0.000524246,-0.000459454,0.000453206,-0.000109419
0.001057819,0.000879743,0.00020207,-0.00012293,-5.39E-05,0.000266332,-0.000282101,-0.000514959
0.000279848,-0.000131665,0.000508652,7.69E-05,0.000566766,-0.000448226,-3.67E-05,-0.000179393
0.000107696,-0.000211133,-0.000411265,-7.12E-05,-0.000103799,0.000408177,6.27E-05,-0.000207677
-0.000146079,0.000250406,0.00043037,-6.05E-05,-0.000484047,-0.000537784,-7.67E-05,9.53E-06
-0.000715962,0.000184872,-0.000748074,0.000168463,0.000358144,3.98E-05,5.44E-06,0.000167775
-3.66E-05,-0.000504554,-0.000261062,9.21E-05,-0.000202535,0.00028402,-0.000106815,-6.73E-05
-0.000138941,0.000216783,0.000372857,-0.000189881,0.000590942,0.000454992,0.00018762,0.000926806
0.000531935,-0.000321404,0.000443094,-0.000113393,0.000120702,-0.000206807,0.000115455,-0.000128016
-0.000117678,0.000660973,-0.000109647,0.000403141,-0.000127824,0.00032009,-3.85E-05,0.000128824
-0.000516022,-0.000523669,-0.000592771,-0.000320201,-0.000882325,-0.00052076,-0.000616154,6.13E-06
-0.000172429,-0.00047898,-0.000383611,-0.000720842,-4.51E-06,-0.000285619,0.000337398,-0.001374348
-0.000150421,-5.08E-05,0.000718236,0.000483484,0.000215608,0.000515366,-0.000718833,0.000694686
-0.000273994,-0.000309119,-0.000451518,5.58E-05,-8.57E-05,-0.000984219,-6.61E-05,-0.000205762
0.000473294,0.000758576,-6.36E-05,-0.000434164,-0.000117259,8.62E-05,-0.00017698,-0.000197279
6.59E-06,-0.000771938,0.000424844,-0.000119694,0.000174732,0.000164615,-0.000138704,-0.000138767
0.000116964,9.12E-05,-0.000693889,8.85E-05,-0.000497105,0.000400069,0.000787096,0.000614558
-0.000325523,-6.30E-05,0.000325254,0.000633795,0.000544688,0.000169928,-2.58E-05,-0.000716129
0.000290064,0.000515689,-0.000391834,-0.00020667,-0.000420803,-0.000241161,-7.95E-05,0.000303124
-0.000233243,-0.000137947,0.000683312,-5.50E-05,-2.67E-05,8.13E-05,-0.000188134,-8.79E-05
-0.000457307,-0.000739085,-0.001241422,-0.00098576,4.89E-05,-0.000954892,-0.000395309,-0.000233834
-0.000258151,-0.000187665,0.000310134,0.000720264,-0.000408703,0.000362739,0.000265256,0.00045861
-9.09E-05,-0.000209486,6.37E-05,2.74E-05,0.000624319,0.000131023,0.000418214,-0.000407132
0.000188184,0.000816236,0.00046601,-0.000530723,-0.000637627,0.000299801,-1.55E-05,0.000364055
-0.000632101,-0.00047449,-0.00031837,-0.00020794,0.000492869,-5.01E-05,0.000188412,-0.000328591
0.000682702,8.67E-05,-0.000151291,0.000242997,-0.000825597,-0.000471178,-0.000599119,0.000135103
-0.000684348,-0.000346049,-0.000201339,-0.000365616,0.000167661,-0.000111462,-0.000509652,0.000185797
0.000609571,0.000182275,-0.000159572,0.000184986,0.000432408,0.000150196,0.000277968,-7.86E-05
-0.000265477,9.78E-05,0.000177231,0.000354679,0.000190981,0.00014407,-7.57E-05,-0.000660712
0.000118836,-0.000410771,-0.000273666,-0.000151953,-0.000563775,0.000529803,0.000139765,0.000439802
0.000616725,0.001255529,0.000744512,0.001056266,0.001262608,0.000366956,0.0007597,-0.000137184
0.000183381,0.000750662,0.001707272,0.000845502,7.62E-05,0.000641032,0.000594914,0.000655605
0.000612499,-0.000538769,-0.000407133,-0.000381012,6.34E-05,-0.000310987,-0.000537716,0.000494904
-0.000513947,-8.19E-05,-0.00011568,-0.000445098,-0.000151618,-0.000338757,-6.27E-06,-0.000405546
0.000173136,0.00051948,-0.000290725,-0.000114221,0.000254312,0.000261454,0.000321771,-0.000131773
-0.000648784,-0.00056323,0.000112559,8.24E-05,-0.000141128,-0.000408864,-0.000186281,3.29E-05
0.000191801,-0.000204646,-0.000279166,-0.000327921,6.21E-05,0.000160996,-0.000229462,-8.58E-05
-0.000625818,0.000104538,-0.000248588,-0.000241129,-0.000249388,-0.000617227,0.000108217,-0.000237588
0.00014157,-0.00031236,-0.000829027,0.00053618,-0.000829172,-0.000168518,-0.000497642,0.000521041
-0.000232308,0.000321307,0.00071266,-0.000617624,0.000416124,0.000652217,-5.01E-05,-0.000162929
0.000432929,-0.000330421,-3.62E-05,0.000715768,-6.41E-05,7.52E-05,0.000662641,-0.000233978
-8.69E-05,1.09E-05,5.95E-05,-0.000991284,9.86E-06,-0.000256349,-0.000288243,-0.000584094
